order_id,symbol,time_frame,execute_timeframe,stop_timestamp,bar_number_after_stop,bar_timestamp,open,high,low,close,signalled_stop,signalled_target,target_touched_this_bar
164319,hdfcbank,2,sixty,2026-08-27 09:15:00,4,2026-08-27 13:15:00,717.1,717.4,711.0,712.15,717.681,759.54,False
164319,hdfcbank,2,sixty,2026-08-27 09:15:00,5,2026-08-27 14:15:00,712.15,715.65,711.85,714.45,717.681,759.54,False
164319,hdfcbank,2,sixty,2026-08-27 09:15:00,6,2026-08-27 15:15:00,714.45,714.45,711.0,711.0,717.681,759.54,False
164319,hdfcbank,2,sixty,2026-08-27 09:15:00,7,2026-08-28 09:15:00,710.85,715.3,707.0,714.1,717.681,759.54,False
164319,hdfcbank,2,sixty,2026-08-27 09:15:00,8,2026-08-28 10:15:00,714.15,715.7,713.8,714.85,717.681,759.54,False
164319,hdfcbank,2,sixty,2026-08-27 09:15:00,9,2026-08-28 11:15:00,714.85,716.3,713.25,714.6,717.681,759.54,False
164319,hdfcbank,2,sixty,2026-08-27 09:15:00,10,2026-08-28 12:15:00,714.55,717.0,713.55,713.7,717.681,759.54,False
164319,hdfcbank,2,sixty,2026-08-27 09:15:00,11,2026-08-28 13:15:00,713.65,717.95,713.45,717.45,717.681,759.54,False
164319,hdfcbank,2,sixty,2026-08-27 09:15:00,12,2026-08-28 14:15:00,717.5,719.95,717.2,719.5,717.681,759.54,False
164319,hdfcbank,2,sixty,2026-08-27 09:15:00,13,2026-08-28 15:15:00,719.5,720.3,719.5,720.3,717.681,759.54,False
164319,hdfcbank,2,sixty,2026-08-27 09:15:00,14,2026-08-31 09:15:00,723.05,739.75,723.05,730.0,717.681,759.54,False
164319,hdfcbank,2,sixty,2026-08-27 09:15:00,15,2026-08-31 10:15:00,730.3,730.3,724.25,724.8,717.681,759.54,False
164319,hdfcbank,2,sixty,2026-08-27 09:15:00,16,2026-08-31 11:15:00,725.0,725.45,720.3,720.7,717.681,759.54,False
164319,hdfcbank,2,sixty,2026-08-27 09:15:00,17,2026-08-31 12:15:00,720.65,721.15,715.5,716.8,717.681,759.54,False
164319,hdfcbank,2,sixty,2026-08-27 09:15:00,18,2026-08-31 13:15:00,716.75,718.2,710.5,710.7,717.681,759.54,False
164319,hdfcbank,2,sixty,2026-08-27 09:15:00,19,2026-08-31 14:15:00,710.7,711.85,704.15,709.5,717.681,759.54,False
164319,hdfcbank,2,sixty,2026-08-27 09:15:00,20,2026-08-31 15:15:00,709.7,709.7,709.0,709.0,717.681,759.54,False
164328,power_finance_corporation,25,seventy_five,2026-08-28 12:00:00,1,2026-08-28 13:15:00,351.0,351.7,350.55,350.75,350.75,365.002,False
164328,power_finance_corporation,25,seventy_five,2026-08-28 12:00:00,2,2026-08-28 14:30:00,350.9,352.3,349.3,351.4,350.75,365.002,False
164328,power_finance_corporation,25,seventy_five,2026-08-28 12:00:00,3,2026-08-31 09:30:00,351.2,351.5,348.4,348.5,350.75,365.002,False
164328,power_finance_corporation,25,seventy_five,2026-08-28 12:00:00,4,2026-08-31 10:45:00,348.5,348.8,346.65,347.2,350.75,365.002,False
164328,power_finance_corporation,25,seventy_five,2026-08-28 12:00:00,5,2026-08-31 12:00:00,347.2,349.3,347.1,348.75,350.75,365.002,False
164328,power_finance_corporation,25,seventy_five,2026-08-28 12:00:00,6,2026-08-31 13:15:00,348.9,349.0,346.7,348.1,350.75,365.002,False
164328,power_finance_corporation,25,seventy_five,2026-08-28 12:00:00,7,2026-08-31 14:30:00,348.05,348.35,336.3,347.25,350.75,365.002,False
164328,power_finance_corporation,25,seventy_five,2026-08-28 12:00:00,8,2026-09-01 09:30:00,347.25,347.3,343.2,345.25,350.75,365.002,False
164328,power_finance_corporation,25,seventy_five,2026-08-28 12:00:00,9,2026-09-01 10:45:00,345.25,346.15,344.5,344.9,350.75,365.002,False
164328,power_finance_corporation,25,seventy_five,2026-08-28 12:00:00,10,2026-09-01 12:00:00,344.95,346.4,344.5,345.6,350.75,365.002,False
164328,power_finance_corporation,25,seventy_five,2026-08-28 12:00:00,11,2026-09-01 13:15:00,345.65,346.7,344.8,346.2,350.75,365.002,False
164334,hindalco_industries,2,sixty,2026-08-27 13:15:00,1,2026-08-27 14:15:00,1022.8,1026.1,1020.05,1021.85,1027.66,1081.49,False
164334,hindalco_industries,2,sixty,2026-08-27 13:15:00,2,2026-08-27 15:15:00,1021.0,1024.0,1021.0,1024.0,1027.66,1081.49,False
164334,hindalco_industries,2,sixty,2026-08-27 13:15:00,3,2026-08-28 09:15:00,1030.0,1032.8,1027.1,1031.85,1027.66,1081.49,False
164334,hindalco_industries,2,sixty,2026-08-27 13:15:00,4,2026-08-28 10:15:00,1032.0,1034.55,1029.3,1034.55,1027.66,1081.49,False
164334,hindalco_industries,2,sixty,2026-08-27 13:15:00,5,2026-08-28 11:15:00,1034.5,1034.6,1025.95,1027.35,1027.66,1081.49,False
164334,hindalco_industries,2,sixty,2026-08-27 13:15:00,6,2026-08-28 12:15:00,1027.35,1033.6,1026.7,1033.3,1027.66,1081.49,False
164334,hindalco_industries,2,sixty,2026-08-27 13:15:00,7,2026-08-28 13:15:00,1033.25,1034.4,1031.8,1032.15,1027.66,1081.49,False
164334,hindalco_industries,2,sixty,2026-08-27 13:15:00,8,2026-08-28 14:15:00,1032.25,1036.1,1030.6,1035.0,1027.66,1081.49,False
164334,hindalco_industries,2,sixty,2026-08-27 13:15:00,9,2026-08-28 15:15:00,1035.0,1037.4,1035.0,1037.4,1027.66,1081.49,False
164334,hindalco_industries,2,sixty,2026-08-27 13:15:00,10,2026-08-31 09:15:00,1029.9,1029.9,1005.4,1009.85,1027.66,1081.49,False
164334,hindalco_industries,2,sixty,2026-08-27 13:15:00,11,2026-08-31 10:15:00,1009.85,1012.9,1008.9,1011.95,1027.66,1081.49,False
164334,hindalco_industries,2,sixty,2026-08-27 13:15:00,12,2026-08-31 11:15:00,1011.95,1018.75,1009.05,1016.0,1027.66,1081.49,False
164334,hindalco_industries,2,sixty,2026-08-27 13:15:00,13,2026-08-31 12:15:00,1016.05,1018.95,1013.3,1018.6,1027.66,1081.49,False
164334,hindalco_industries,2,sixty,2026-08-27 13:15:00,14,2026-08-31 13:15:00,1018.6,1022.8,1017.85,1022.0,1027.66,1081.49,False
164334,hindalco_industries,2,sixty,2026-08-27 13:15:00,15,2026-08-31 14:15:00,1022.05,1026.4,1015.0,1022.45,1027.66,1081.49,False
164334,hindalco_industries,2,sixty,2026-08-27 13:15:00,16,2026-08-31 15:15:00,1017.35,1017.35,1015.45,1015.45,1027.66,1081.49,False
164334,hindalco_industries,2,sixty,2026-08-27 13:15:00,17,2026-09-01 09:15:00,1023.0,1033.9,1020.6,1024.3,1027.66,1081.49,False
164334,hindalco_industries,2,sixty,2026-08-27 13:15:00,18,2026-09-01 10:15:00,1024.5,1029.8,1023.0,1027.6,1027.66,1081.49,False
164334,hindalco_industries,2,sixty,2026-08-27 13:15:00,19,2026-09-01 11:15:00,1028.0,1031.0,1023.6,1024.0,1027.66,1081.49,False
164334,hindalco_industries,2,sixty,2026-08-27 13:15:00,20,2026-09-01 12:15:00,1024.1,1024.5,1021.3,1021.7,1027.66,1081.49,False
164341,bajaj_finance,2,sixty,2026-08-31 09:15:00,1,2026-08-31 10:15:00,1059.2,1059.3,1052.3,1052.6,1064.87,1111.29,False
164341,bajaj_finance,2,sixty,2026-08-31 09:15:00,2,2026-08-31 11:15:00,1052.8,1063.5,1052.0,1060.7,1064.87,1111.29,False
164341,bajaj_finance,2,sixty,2026-08-31 09:15:00,3,2026-08-31 12:15:00,1060.7,1064.1,1060.1,1062.1,1064.87,1111.29,False
164341,bajaj_finance,2,sixty,2026-08-31 09:15:00,4,2026-08-31 13:15:00,1062.3,1064.6,1059.0,1059.0,1064.87,1111.29,False
164341,bajaj_finance,2,sixty,2026-08-31 09:15:00,5,2026-08-31 14:15:00,1059.2,1067.5,1057.2,1064.4,1064.87,1111.29,False
164341,bajaj_finance,2,sixty,2026-08-31 09:15:00,6,2026-08-31 15:15:00,1064.4,1064.4,1057.0,1057.0,1064.87,1111.29,False
164341,bajaj_finance,2,sixty,2026-08-31 09:15:00,7,2026-09-01 09:15:00,1065.0,1067.0,1051.0,1051.7,1064.87,1111.29,False
164341,bajaj_finance,2,sixty,2026-08-31 09:15:00,8,2026-09-01 10:15:00,1051.9,1056.1,1051.6,1055.5,1064.87,1111.29,False
164341,bajaj_finance,2,sixty,2026-08-31 09:15:00,9,2026-09-01 11:15:00,1055.9,1057.5,1055.0,1055.8,1064.87,1111.29,False
164341,bajaj_finance,2,sixty,2026-08-31 09:15:00,10,2026-09-01 12:15:00,1055.9,1061.4,1055.0,1058.0,1064.87,1111.29,False
164341,bajaj_finance,2,sixty,2026-08-31 09:15:00,11,2026-09-01 13:15:00,1058.1,1058.5,1050.3,1051.0,1064.87,1111.29,False
164341,bajaj_finance,2,sixty,2026-08-31 09:15:00,12,2026-09-01 14:15:00,1051.0,1052.5,1047.0,1048.7,1064.87,1111.29,False
164341,bajaj_finance,2,sixty,2026-08-31 09:15:00,13,2026-09-01 15:15:00,1053.9,1053.9,1053.9,1053.9,1064.87,1111.29,False
164342,cholamandalam_investment,6,twenty_five,2026-08-31 09:15:00,1,2026-08-31 09:40:00,1819.7,1822.0,1810.2,1815.1,1815.83,1895.4,False
164342,cholamandalam_investment,6,twenty_five,2026-08-31 09:15:00,2,2026-08-31 10:05:00,1815.6,1820.8,1812.4,1818.2,1815.83,1895.4,False
164342,cholamandalam_investment,6,twenty_five,2026-08-31 09:15:00,3,2026-08-31 10:30:00,1817.8,1818.6,1807.5,1809.6,1815.83,1895.4,False
164342,cholamandalam_investment,6,twenty_five,2026-08-31 09:15:00,4,2026-08-31 10:55:00,1809.5,1814.6,1808.2,1812.4,1815.83,1895.4,False
164342,cholamandalam_investment,6,twenty_five,2026-08-31 09:15:00,5,2026-08-31 11:20:00,1812.4,1828.4,1810.7,1826.1,1815.83,1895.4,False
164342,cholamandalam_investment,6,twenty_five,2026-08-31 09:15:00,6,2026-08-31 11:45:00,1826.1,1830.0,1825.4,1829.3,1815.83,1895.4,False
164342,cholamandalam_investment,6,twenty_five,2026-08-31 09:15:00,7,2026-08-31 12:10:00,1829.4,1835.1,1828.7,1832.1,1815.83,1895.4,False
164342,cholamandalam_investment,6,twenty_five,2026-08-31 09:15:00,8,2026-08-31 12:35:00,1832.1,1834.8,1829.8,1833.0,1815.83,1895.4,False
164342,cholamandalam_investment,6,twenty_five,2026-08-31 09:15:00,9,2026-08-31 13:00:00,1833.1,1841.3,1832.9,1840.0,1815.83,1895.4,False
164342,cholamandalam_investment,6,twenty_five,2026-08-31 09:15:00,10,2026-08-31 13:25:00,1838.8,1842.4,1833.5,1833.8,1815.83,1895.4,False
164342,cholamandalam_investment,6,twenty_five,2026-08-31 09:15:00,11,2026-08-31 13:50:00,1834.8,1835.0,1825.5,1828.7,1815.83,1895.4,False
164342,cholamandalam_investment,6,twenty_five,2026-08-31 09:15:00,12,2026-08-31 14:15:00,1827.5,1832.4,1826.6,1832.1,1815.83,1895.4,False
164342,cholamandalam_investment,6,twenty_five,2026-08-31 09:15:00,13,2026-08-31 14:40:00,1832.0,1841.0,1829.7,1830.3,1815.83,1895.4,False
164342,cholamandalam_investment,6,twenty_five,2026-08-31 09:15:00,14,2026-08-31 15:05:00,1830.1,1857.4,1829.5,1857.4,1815.83,1895.4,False
164342,cholamandalam_investment,6,twenty_five,2026-08-31 09:15:00,15,2026-09-01 09:15:00,1851.1,1851.5,1815.7,1816.4,1815.83,1895.4,False
164342,cholamandalam_investment,6,twenty_five,2026-08-31 09:15:00,16,2026-09-01 09:40:00,1816.0,1825.2,1812.4,1823.4,1815.83,1895.4,False
164342,cholamandalam_investment,6,twenty_five,2026-08-31 09:15:00,17,2026-09-01 10:05:00,1823.4,1827.3,1820.7,1826.8,1815.83,1895.4,False
164342,cholamandalam_investment,6,twenty_five,2026-08-31 09:15:00,18,2026-09-01 10:30:00,1826.3,1829.0,1821.7,1827.0,1815.83,1895.4,False
164342,cholamandalam_investment,6,twenty_five,2026-08-31 09:15:00,19,2026-09-01 10:55:00,1827.5,1834.0,1824.5,1832.4,1815.83,1895.4,False
164342,cholamandalam_investment,6,twenty_five,2026-08-31 09:15:00,20,2026-09-01 11:20:00,1832.4,1833.3,1827.2,1827.3,1815.83,1895.4,False
