order_id,stock_tick,stock_id,country_id,time_frame,order_type,entry_price,stoploss_price,target_price,stock_quantity,purchased_cmp_date,purchased_on,order_status,is_trade_started,is_evaluated,entry_timestamp,completed_on,lstm_rf_model_prediction,lstm_rf_model_prob,arima_ab_model_prediction,arima_ab_model_prob
1621268,ambuja_cement,791,1,1,BUY,408.161,401.73,468.8,100,2026-06-15T15:29,"2026-07-13 16:28:52","{'status': 'not_triggered', 'reason': 'Entry not hit', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1621269,cholamandalam_investment,654,1,1,SELL,1728.2,1845.31,1460,100,2026-06-15T15:29,"2026-07-13 16:28:55","{'status': 'failed', 'reason': 'Stoploss hit', 'entry_hit': True, 'loss_amount': -11711.0, 'loss_pct': -6.78}",1,1,"2026-06-23 05:30:00","2026-07-06 05:30:00",NULL,NULL,NULL,NULL
1621270,dabur,659,1,1,SELL,449.125,464.901,410.216,100,2026-06-15T15:29,"2026-07-13 16:28:55","{'status': 'pending', 'reason': 'Still active', 'entry_hit': True, 'current_difference': -62.5, 'current_pct_change': -0.14}",1,0,"2026-07-02 05:30:00",NULL,NULL,NULL,NULL,NULL
1621271,divis_laboratories,660,1,1,BUY,6295.43,6146.31,6730.12,100,2026-06-15T15:29,"2026-07-13 16:28:56","{'status': 'not_triggered', 'reason': 'Entry not hit', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1621272,dr_reddys_laboratories,662,1,1,BUY,1217,1187.95,1308.6,100,2026-06-15T15:29,"2026-07-13 16:28:56","{'status': 'not_triggered', 'reason': 'Entry not hit', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1621273,gail,794,1,1,SELL,183.524,187.979,170.7,100,2026-06-15T15:29,"2026-07-13 16:28:56","{'status': 'not_triggered', 'reason': 'Entry not hit', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1621274,hcl_technologies,668,1,1,BUY,1096.99,1008.09,1344.95,100,2026-06-15T15:29,"2026-07-13 16:28:57","{'status': 'pending', 'reason': 'Still active', 'entry_hit': True, 'current_difference': 3721.0, 'current_pct_change': 3.39}",1,0,"2026-06-19 05:30:00",NULL,NULL,NULL,NULL,NULL
1621275,indigo,688,1,1,SELL,5088.62,5209.24,4702.11,100,2026-06-15T15:29,"2026-07-13 16:28:59","{'status': 'failed', 'reason': 'Stoploss hit', 'entry_hit': True, 'loss_amount': -12062.0, 'loss_pct': -2.37}",1,1,"2026-06-24 05:30:00","2026-06-24 05:30:00",NULL,NULL,NULL,NULL
1621276,jsw_steel,772,1,1,BUY,1263.89,1238.49,1356.4,100,2026-06-15T15:29,"2026-07-13 16:29:00","{'status': 'failed', 'reason': 'Stoploss hit', 'entry_hit': True, 'loss_amount': -2540.0, 'loss_pct': -2.01}",1,1,"2026-06-23 05:30:00","2026-06-23 05:30:00",NULL,NULL,NULL,NULL
1621277,ltimindtree,786,1,1,BUY,3635.4,3489.69,4182,100,2026-06-15T15:29,"2026-07-13 16:29:01","{'status': 'pending', 'reason': 'Still active', 'entry_hit': True, 'current_difference': 9210.0, 'current_pct_change': 2.53}",1,0,"2026-06-30 05:30:00",NULL,NULL,NULL,NULL,NULL
1621278,pnb,795,1,1,BUY,102.814,100.938,110.762,100,2026-06-15T15:29,"2026-07-13 16:29:03","{'status': 'not_triggered', 'reason': 'Entry not hit', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1621279,tatamotors,7,1,1,SELL,408.211,416.787,377.516,100,2026-06-15T15:29,"2026-07-13 16:29:05","{'status': 'not_triggered', 'reason': 'Entry not hit', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1621280,tech_mahindra,741,1,1,BUY,1343.81,1306.02,1451.15,100,2026-06-15T15:29,"2026-07-13 16:29:05","{'status': 'not_triggered', 'reason': 'Entry not hit', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1621281,torrent_pharmaceuticals,744,1,1,BUY,4496.73,4318.55,4874.1,100,2026-06-15T15:29,"2026-07-13 16:29:06","{'status': 'pending', 'reason': 'Still active', 'entry_hit': True, 'current_difference': 32597.0, 'current_pct_change': 7.25}",1,0,"2026-06-16 05:30:00",NULL,NULL,NULL,NULL,NULL
1621282,tvs_motor,732,1,1,SELL,3619.12,3753.83,3156.74,100,2026-06-15T15:29,"2026-07-13 16:29:06","{'status': 'pending', 'reason': 'Still active', 'entry_hit': True, 'current_difference': -8588.0, 'current_pct_change': -2.37}",1,0,"2026-07-02 05:30:00",NULL,NULL,NULL,NULL,NULL
1621283,wipro,752,1,1,BUY,173.41,169.273,185,100,2026-06-15T15:29,"2026-07-13 16:29:07","{'status': 'failed', 'reason': 'Stoploss hit', 'entry_hit': True, 'loss_amount': -413.7, 'loss_pct': -2.39}",1,1,"2026-06-24 05:30:00","2026-07-01 05:30:00",NULL,NULL,NULL,NULL
1621284,abb_india,793,1,5,BUY,6710.55,6538.19,7157.95,100,2026-06-15T15:29,"2026-07-13 16:29:08","{'status': 'not_triggered', 'reason': 'Entry not hit', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1621285,axis_bank,637,1,5,SELL,1385.12,1422.61,1144.1,100,2026-06-15T15:29,"2026-07-13 16:29:11","{'status': 'not_triggered', 'reason': 'Entry not hit', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1621286,bajaj_housing_finance,803,1,5,SELL,91.2667,93.2557,84.9,100,2026-06-15T15:29,"2026-07-13 16:29:12","{'status': 'not_triggered', 'reason': 'Entry not hit', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1621287,bajaj_holdings,788,1,5,BUY,10003,9755.8,11632,100,2026-06-15T15:29,"2026-07-13 16:29:12","{'status': 'not_triggered', 'reason': 'Entry not hit', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1621288,bank_of_baroda,644,1,5,SELL,282.785,286.215,273.727,100,2026-06-15T15:29,"2026-07-13 16:29:12","{'status': 'failed', 'reason': 'Stoploss hit', 'entry_hit': True, 'loss_amount': -343.0, 'loss_pct': -1.21}",1,1,"2026-06-17 13:45:00","2026-06-17 13:45:00",NULL,NULL,NULL,NULL
